region,cs,tweet,lat,lon,language,bucketed_lat,bucketed_lon
d,True, Hay nagkamali npd,7.062386999999999,125.55407199999999,0,7.0,125.0
d,True, idgaf \ud83c \udf35,7.0711,125.614856,0,7.0,125.0
d,True, He ran his fingers along my cheek and nose and chin. \u201cYou \u2019re worth it. I don \u2019t think you get that. You \u2019re worth it to me. \u201d - Maxon Schreave,7.086930000000001,125.57895900000001,0,7.0,125.0
d,True, Lol mommy \ud83d \ude0d \ud83d \ude1a http://t.co/QASme4LEM8,7.077114,125.61541799999999,0,7.0,125.0
d,True, Myco Antonio!!!!,7.106677,125.62350500000001,0,7.0,125.0
d,True, Weeee hahahaha happy tummy happy soul. http://t.co/Eq0kAL9WdR,7.0554809999999994,125.60287199999999,0,7.0,125.0
d,True, Galing nga sumayaw ni josh pero waley focus sa cam.... \n  \n JOSHUAandJANE On ASAPStandout,7.068578,125.61612,Tagalog,7.0,125.0
d,True, Just posted a photo @ Munchtown Sm Lanang http://t.co/35dUSVJZ28,7.0989830000000005,125.60464099999999,0,7.0,125.0
d,True, Uwi na sa monday! \ud83d \udc4f,7.0530800000000005,125.584529,Cebuano,7.0,125.0
d,True, Waiting for those fools :3 ,7.152517,125.655363,0,7.0,125.0
d,True, Drama.,7.112972999999999,125.646273,0,7.0,125.0
d,True, Break time is Selfie time. \ud83d \ude02 \ud83d \ude02 #selfie #smile @ Marco Polo Davao http://t.co/C9ZjhltntM,7.0720220000000005,125.611516,0,7.0,125.0
d,True, My hearts a stereo. It beats for you so listen close \ud83d \ude09,7.134237,125.616525,0,7.0,125.0
d,True, @RLL_07 pakyu,7.075326,125.61093000000001,Cebuano,7.0,125.0
d,True, @_CollegeHumor_: I need to find a guy like this \ud83d \ude29 http://t.co/hkncLcij1O,7.074086,125.615346,0,7.0,125.0
d,True, Sleepyu,7.069869000000001,125.602404,0,7.0,125.0
d,True, Good morning!!! \ud83d \udc99,7.085192,125.61865900000001,0,7.0,125.0
d,True, @gelopigo367 gel ang english project gani. Long or short na bond paper? ,7.109074000000001,125.62723999999999,Cebuano,7.0,125.0
d,True, Good night :),7.10163,125.58505500000001,0,7.0,125.0
d,True, Lord ibless ko'g classmate sa logic nga makavibes nako pleathhhhh \ud83d \ude4f \ud83d \ude4f,7.0387710000000006,125.507795,Cebuano,7.0,125.0
d,True, @VGuillano haha. luoy,7.065319000000001,125.613336,0,7.0,125.0
d,True, bakit nag pasok man gud ako sa ganitong mga bagay uyy... biyaan ra mn ghpon. wew di na gyud hahahaha,7.080678,125.59681299999998,0,7.0,125.0
d,True, \u201c@TheFactsBook: What are your roots? http://t.co/vvnd1I2zBt \u201d no.1 \ud83d \ude02 \ud83d \udc4d,7.129016,125.620967,0,7.0,125.0
d,True, Ka daghan arte eyyy,7.063413000000001,125.59263200000001,0,7.0,125.0
d,True, kagwapa na lang gid @gretchenho,7.065269,125.61328600000002,0,7.0,125.0
d,True, @khelyperoy past is past hahahaha tara pls tara tara pa validate tag id tas deretso na sa balay kung asa ta mag sleepovr haha,7.081041,125.525444,Cebuano,7.0,125.0
d,True, Mura'g wrong grammar man hahahaha \u270c \ufe0f,7.1284220000000005,125.62023700000002,Cebuano,7.0,125.0
d,True, tell me this is just a dream,7.075335000000001,125.610924,0,7.0,125.0
d,True, I seriously love your smile so much.,7.076855999999999,125.61656599999999,0,7.0,125.0
d,True, I want you for worse or better \ud83c \udfb6,7.034401,125.510168,0,7.0,125.0
d,True, Last night \ud83c \udf7b @ Club Echelon http://t.co/UID3AOqb8X,7.073060000000001,125.613,0,7.0,125.0
d,True, Yawa,7.1118429999999995,125.61851399999999,0,7.0,125.0
d,True, So cold,7.072616,125.61328700000001,0,7.0,125.0
d,True, Aynag katingala uy haha naboang!,7.063046000000001,125.602391,0,7.0,125.0
d,True, Seeing jungkook's top slowly ripping me criieeee,7.127119,125.62953700000001,0,7.0,125.0
d,True, Hala hala hala nahiya na ang balong!!!,7.112525,125.642917,0,7.0,125.0
d,True, Crush nko akong dp b,7.0506910000000005,125.58861200000001,Cebuano,7.0,125.0
d,True, Goodmorning \u263a \ufe0f,7.132074,125.624641,0,7.0,125.0
d,True, @gelaiitots sayo lagi ka rn,7.072405000000001,125.61286399999999,Cebuano,7.0,125.0
d,True, 4 more years pa unta. \ud83d \ude14 ,7.094034,125.626853,Cebuano,7.0,125.0
d,True, @SiGilako why would I get jelly to Shawn? Ampaw. \ud83d \udc4a,7.143261999999999,125.649718,Cebuano,7.0,125.0
d,True, @KCBGanda sumbong kita kay pogi dyan eh inaaway mo naman ako eh \ud83d \ude2d \ud83d \ude22,7.101586,125.51144199999999,Tagalog,7.0,125.0
d,True, @mjpmedrano ouch bwiset,7.069706,125.606349,Cebuano,7.0,125.0
d,True, http://t.co/X8qQ6Q7FFP,7.057714999999999,125.579806,0,7.0,125.0
d,True, @KurtskiXD @rafcrame ACHUPZXZXZSKI ,7.044705,125.536902,0,7.0,125.0
d,True, I love boys,7.050397,125.588953,0,7.0,125.0
d,True, tshirt na always para di magalit si boyfie \ud83d \ude02,7.140102000000001,125.586725,Cebuano,7.0,125.0
d,True, @Angiel_Mendoza sorry didnt see this. Hahaha,7.094727000000001,125.622615,0,7.0,125.0
d,True, @berryjaamms tuuuug Joez,7.114835,125.602176,0,7.0,125.0
d,True, 11:11 you,7.068811999999999,125.61306699999999,0,7.0,125.0
d,True, the days // avicii,7.076821000000001,125.622942,0,7.0,125.0
d,True, Just be yourself and they will judge you.,7.0711070000000005,125.60249499999999,0,7.0,125.0
d,True, Ganda ang weather guys? Yep it's because of us. Hahahaha \ud83c \udfa4,7.05404,125.569985,Tagalog,7.0,125.0
d,True, Hyper kay kainom man wiw \ud83d \ude12,7.092583,125.614001,Cebuano,7.0,125.0
d,True, babui \ud83d \udc3d @ Starbucks - Abreeza Mall http://t.co/dPHoXYjRUl,7.090699000000001,125.61197299999999,Cebuano,7.0,125.0
d,True, @Heartstagram: SHORT GIRLS ARE CUTE \n 47 \ud83d \ude0d \n 48 \ud83d \ude0d \n 49 \ud83d \ude0d \n 410 \ud83d \ude0d \n 4''11 \ud83d \ude0d \n 5''0 \ud83d \ude0d \n 5''1 \ud83d \ude0d \n 5''2 \ud83d \ude0d \n 5''3 \ud83d \ude0d \n 5''4 \ud83d \ude0d \n  \n putot diay ghapon ko 54 huhu ,7.112328999999999,125.59493700000002,Cebuano,7.0,125.0
d,True, @leannabanzali DILI SIYA OKAY HAHA,7.084574000000001,125.603755,0,7.0,125.0
d,True, Homeee (@ Fuente De Villa Abrille in Davao City) https://t.co/T7RC6Gszde ,7.0577559999999995,125.58743700000001,0,7.0,125.0
d,True, Gwapaha Sofia Andress oy pero matured nman kaayo 16 pa gani \ud83d \ude12,7.037256,125.49806000000001,Cebuano,7.0,125.0
d,True, P. Envy at the moment ugh,7.0725169999999995,125.61469199999999,0,7.0,125.0
d,True, Hey guys I'm sorry I hid this from you but I already have a baby. \ud83d \udc67 \ud83d \ude1a hahahaha @ Panglao Bohol http://t.co/NEeiFqLHRc,7.080989999999999,125.542502,0,7.0,125.0
d,True, I'm stronger than I've been before this is the part when I break free!!!!,7.077444,125.51123799999999,0,7.0,125.0
d,True, @CaveJaneth omfg! is this? wait janeth? an amets member? Like seriously? what about him tho?,7.16233,125.574023,0,7.0,125.0
d,True, Pag mag 7 lagi wla giyapon iflood ko na ni si sir Marlon :-) ,7.107114999999999,125.638077,Cebuano,7.0,125.0
d,True, http://t.co/D7eHfB3tjt,7.038655,125.515557,0,7.0,125.0
d,True, @BorisIvanDee di gud. hihi,7.1067160000000005,125.62351699999999,0,7.0,125.0
d,True, @kheeyt143 hi! Okay na ako haha ikw?,7.071157,125.601928,Cebuano,7.0,125.0
d,True, @qd21 yay! Binigyan nya? Aww.. Sayang but i guess he's happy with bela na. Pero i love that neil-maxx era. Era talaga? Haha,7.114308,125.492166,Tagalog,7.0,125.0
d,True, @EnsoyCantano @akosixylabear dba BESTFRIEND kayo? Ang sweet2 nyo nga kanina e Hahaha :p,7.073357000000001,125.60063799999999,Tagalog,7.0,125.0
d,True, Kara okey,7.1237520000000005,125.649297,0,7.0,125.0
d,True, Last night \u2665 @ Blue Post's Boiling Crabs &amp; Shrimps http://t.co/kLNp2vRbaW,7.099388,125.626186,0,7.0,125.0
d,True, I cri why why @xerxesaquino,7.049513,125.59943100000001,0,7.0,125.0
d,True, DI SA MAG ANA ANA SKWELA SA TA HAHA,7.073119999999999,125.61119599999999,0,7.0,125.0
d,True, I want paris from jellycitea \ud83d \ude1b,7.104125999999999,125.60242,0,7.0,125.0
d,True, Sakit,7.162142,125.57464099999999,0,7.0,125.0
d,True, Eto ka \ud83c \udf35 \ud83c \udf35 \ud83c \udf35 \ud83c \udf35 \ud83c \udf35 yan pa \ud83c \udf35 \ud83c \udf35 \ud83c \udf35 \ud83c \udf35,7.058892,125.5291,Tagalog,7.0,125.0
d,True, Ahohiy!! Naa koy abs sa insta pic hahah,7.037863000000001,125.50733400000001,Cebuano,7.0,125.0
d,True, i wanna go out and have some late night adventures!! \ud83d \ude01,7.068811999999999,125.61306699999999,0,7.0,125.0
d,True, Sge pa'remind ug quiz kay ma'am. Isa nlg ha \ud83d \udc4a,7.071775,125.60363000000001,Cebuano,7.0,125.0
d,True, @RealBanksyUK: http://t.co/XpFANju8NB,7.16137,125.62751000000002,0,7.0,125.0
d,True, @ichbindaiene salamat gramps,7.1079479999999995,125.62310900000001,Cebuano,7.0,125.0
d,True, #NowWatching Breaking Dawn 2,7.102296000000001,125.61443899999999,0,7.0,125.0
d,True, @EnsoyCantano @akosixylabear i love you hahaha shet boret \ud83d \ude03 \u270c,7.073482,125.600602,Cebuano,7.0,125.0
d,True, Ohhh naa nay cable \ud83d \udc4c \ud83d \udc4d,7.104125999999999,125.60242,Cebuano,7.0,125.0
d,True, @_Emseh move on kana pls hahahaha,7.050802,125.55901499999999,Cebuano,7.0,125.0
d,True, @bfaaaab naga reply ka pala saakin?!!! HAHAHAHAHAHHA AFTER 48 years ka pa mag reply ba! HAHAHAHAH,7.076091,125.60883799999999,Tagalog,7.0,125.0
d,True, Bantay bata ming nikki kaluoy,7.096216,125.61117800000001,0,7.0,125.0
d,True, @JedDiamante10 Haha goodluck to all of us ,7.0506910000000005,125.58865800000001,0,7.0,125.0
d,True, @marielvdc suko mn ka chill ahahahaha \ud83d \ude02 himala lagi karn dugay ka natulog? \ud83d \ude0a,7.086817999999999,125.60688300000001,Cebuano,7.0,125.0
d,True, Mg 1month na hahaha,7.058355000000001,125.59454199999999,Cebuano,7.0,125.0
d,True, @obviouslylian @keshamariet nga prep ko sa you know. But just gimme a call :),7.122516,125.63679099999999,Cebuano,7.0,125.0
d,True, #AskJemCubil can't you see? You belong with me. Jk :) @JemCubil loveuso,7.1073949999999995,125.63479199999999,0,7.0,125.0
d,True, Asang asana nmn si anti \ud83d \ude2a \ud83d \ude2a,7.072286999999999,125.61792700000001,0,7.0,125.0
d,True, Mr penguin is so dumb,7.1073949999999995,125.63479199999999,0,7.0,125.0
d,True, I'm at Grab A Crab Restaurant in Davao City Davao del Sur https://t.co/PLjeme8s1v,7.049378999999999,125.589569,0,7.0,125.0
d,True, damdamin mo tilay napagod na,7.078550999999999,125.60928999999999,0,7.0,125.0
d,True, @CccciinThS owki pagdali baaaa.,7.096684,125.60068799999999,Cebuano,7.0,125.0
d,True, @carmelaloosh idk pa pero delikado imong section di ko HAHAHAHA,7.1009720000000005,125.60410900000001,Cebuano,7.0,125.0
d,True, Huy unta dili to magkasakit buang HAHAHAHAHAHA ,7.0845460000000005,125.603729,0,7.0,125.0
d,True, @kheysaaa dpt mind their own business,7.094727000000001,125.622616,Cebuano,7.0,125.0
d,True, Sht kalimot ko sa akng password tnga,7.066453999999999,125.619359,Cebuano,7.0,125.0
d,True, yest. \ud83c \udf00 http://t.co/5N840PVoDb,7.0757,125.608177,0,7.0,125.0
d,True, @CccciinThS Paghilom ra gud.,7.096678999999999,125.600676,0,7.0,125.0
d,True, I'm at @SMCityDavao in Davao City Davao del Sur w/ @escuadroclaire @kimojica https://t.co/ZAXoaog6Dd,7.050021000000001,125.588249,0,7.0,125.0
d,True, Let the good times roll,7.081611,125.61075100000001,0,7.0,125.0
d,True, @athenatherese: Ditching school bc Ilavet so much,7.077935000000001,125.62294299999999,Cebuano,7.0,125.0
d,True, Good thing I have 4 crazy bros,7.073322,125.522706,0,7.0,125.0
d,True, kanang bago lng kong abot ba mulakaw nsad ko taod2 kapoyyyy \ud83d \ude13,7.0966309999999995,125.60068999999999,0,7.0,125.0
d,True, @GuavaPanda hahaha wala man koy ppt nya frans and humana pud kog pangita \ud83d \ude0a,7.037013000000001,125.512773,Cebuano,7.0,125.0
d,True, Silver kush lg kung may ara huehue,7.112941999999999,125.605847,Cebuano,7.0,125.0
d,True, Pangita uie.hahaha sorry but pangit jud lol,7.1030429999999996,125.61981200000001,Cebuano,7.0,125.0
d,True, @myladygiger_a ooyyy!! Humble alerrtt! Hahaha wag ka ganyan matangkad ka kaya :P ,7.085863000000001,125.578469,Cebuano,7.0,125.0
d,True, Midnight you come and pick me up \ud83c \udfa4 \ud83d \ude02,7.034401,125.51016899999999,0,7.0,125.0
d,True, Hi les. Pansinin mo nanan ako oh? \ud83d \udc4f @imlestergiri 7,7.101586,125.51144199999999,Cebuano,7.0,125.0
d,True, Im gay,7.0506910000000005,125.58861200000001,0,7.0,125.0
d,True, Gargling warm salt water. Wa juy lami. Eehhh,7.070848,125.60488899999999,Cebuano,7.0,125.0
d,True, @annverlynsantos libre mo ko jco crush \ud83d \ude19,7.190759,125.577082,Cebuano,7.0,125.0
d,True, Spencer at Ethan's bday party :) @ Linmarr Hotel Davao City http://t.co/6gmnCYmVTP,7.0815850000000005,125.620193,0,7.0,125.0
d,True, Di jud ko muadto sa coffee shop na naay dog zone. Mag wild jud ko. Hahaha. #CYNOPHOBIA,7.0708910000000005,125.604914,Cebuano,7.0,125.0
d,True, Off to dreamland! \n May God bless me during my exams especially today's Algebra exam. Amen!! \ud83d \ude4f \ud83d \ude4f,7.06955,125.614528,0,7.0,125.0
d,True, Ksrap mag foodtrip,7.0660929999999995,125.60797600000001,Cebuano,7.0,125.0
d,True, @VJheyBee: TWITTER is a good excuse to talk to your self without looking stupid. Definitely \ud83d \udc4c,7.0524309999999995,125.56848400000001,0,7.0,125.0
d,True, @bonjourmireya panghatag \ud83d \ude1e,7.087986,125.615048,0,7.0,125.0
d,True, @bernardokath: Which #CharlesKeithPh shoes are you wearing today? Just post it on IG with the hashtag \u2026 http://t.co/ZY8toyXZOE,7.034401,125.510168,0,7.0,125.0
d,True, Gusto ko ice cream pero walang ice cream sa ref :((,7.103717,125.603169,Cebuano,7.0,125.0
d,True, @BobOngWords: #AlamMo umasa ako kasi nagpakita ka ng motibo. ,7.101197999999999,125.636125,0,7.0,125.0
d,True, Nang hagad kog MM skong mga pinsan tas krun gi tamad ko huuy porya gaba,7.12785,125.661055,0,7.0,125.0
d,True, Ano na? @Jipimipi,7.100567999999999,125.61586000000001,0,7.0,125.0
d,True, @thatissotrueee: teachers be like only do problems 1 2 and 3 http://t.co/v7CXsBg3JV,7.034402,125.51016899999999,0,7.0,125.0
d,True, Hahahaha anne,7.071167,125.61508300000001,0,7.0,125.0
d,True, Sino ang pipiliin ko? Mahal ko o mahal ako? \ud83c \udfb6,7.050861,125.55891399999999,0,7.0,125.0
d,True, kapoy nman adto ila seth oi.,7.167242,125.655607,0,7.0,125.0
d,True, Solo Flight \u2708 \ufe0f http://t.co/NaG91hjYJE,7.078013,125.614319,0,7.0,125.0
d,True, @ShierraC @missmariarina @MaryGyleM @SandyCimm @LalangQ @ReeseAyle @choeybelle @gonnaeatyouall mag-Christmas party tayo! :),7.058667999999999,125.574699,Cebuano,7.0,125.0
d,True, pero whole week jud nako nakauban ang team S \u263a \ufe0f must get ready to feel the sepanx \ud83d \ude14,7.105878,125.62293600000001,Cebuano,7.0,125.0
d,True, @rnlgnsn hahaha hilak lg pra libre nlg ang buko juice \ud83d \ude01 labyutoo mowa \ud83d \ude18 hahaha,7.093224,125.626572,Cebuano,7.0,125.0
d,True, Reality http://t.co/IXxn7rxve5,7.057714999999999,125.579806,0,7.0,125.0
d,True, Chillin with @heyits_beatrice @Chazin03 @nikkieasiver \u2615 \ufe0f http://t.co/a8lX6z8AT4,7.091145,125.61238200000001,0,7.0,125.0
d,True, Okay na lang ah hehe,7.112941999999999,125.605847,0,7.0,125.0
d,True, Like okay this is my first time to go to Davao alone and Sir told me Dito ako sa WOF 3rd floor SM. Okay okay,7.050219,125.587933,Tagalog,7.0,125.0
d,True, @DaaanielNavarro oo uy hahahhaha,7.0663100000000005,125.60938200000001,0,7.0,125.0
d,True, @bfaaaab @AlfredDERF hahahahahhahahaha suyaon ka din! GAYAGAYA MAG LAGAY NG PICTURE! HAHAHAH SUYYAAAA,7.0784839999999996,125.609471,Tagalog,7.0,125.0
d,True, @KaquilalaM sa man ang problema nto?? Hahaah,7.058363000000001,125.59451899999999,0,7.0,125.0
d,True, Leggo play! #MizunoPH #sotd http://t.co/bHvSsoJCBj,7.119242,125.64946,0,7.0,125.0
d,True, @jingjinglim13 ahhhhhh ohkkk haha,7.124967999999999,125.61432099999999,0,7.0,125.0
d,True, @yfccampusbased: Jesus Christ is the same yesterday and today and forever. -Hebrews 13:8,7.038765,125.507777,0,7.0,125.0
d,True, @jackycvillar @carlooocamarao @kitcalvez @mjmacadangdang strikto yan????,7.067676,125.60828400000001,0,7.0,125.0
d,True, @SpotifyCares okay i will. Thank you! \ud83d \ude03 I'm actually spotify-ing right now! \ud83d \ude02,7.066248,125.60938700000001,0,7.0,125.0
d,True, I'm at Victory Davao in Davao City Davao Region https://t.co/8cPm5rUpJg,7.074047,125.600471,0,7.0,125.0
d,True, Kendall Jenner and Justin spotted! \n Oh my Gosh! KENTIN \u2665 \u2665 \u2665 http://t.co/KcP5UZcsmh,7.112533,125.62763500000001,0,7.0,125.0
d,True, Who said you always have to save the best for last?!! \ud83d \ude01 \ud83d \udc4d #Extreme @ The Xcelerator Zipline Outland \u2026 http://t.co/TpOdyubQl5,7.095035,125.570428,0,7.0,125.0
d,True, I'm at Abreeza Mall - @ayalamalls in Davao City Davao del Sur https://t.co/hM6AmZJkq3,7.091087,125.61161399999999,0,7.0,125.0
d,True, @tinnney wala pa mi kabalo kay wala naga ingon si daddy bsta with in this week,7.088271000000001,125.608819,Cebuano,7.0,125.0
d,True, The Heart What It Wants by @selenagomez \ud83d \ude0d \u2764 love it,7.056107000000001,125.57964399999999,0,7.0,125.0
d,True, What a small world it is \ud83d \ude0b,7.104592,125.602332,0,7.0,125.0
d,True, Paugat pa more,7.050837,125.558966,Cebuano,7.0,125.0
d,True, boring here na side.. \ud83d \udca4,7.072482000000001,125.585398,Cebuano,7.0,125.0
d,True, @arissedsnts: shake it off \ud83d \udc81 \ud83d \udc51 not worth my time \ud83d \udc86 ,7.046561,125.528447,0,7.0,125.0
d,True, Utang na loob wag muna mag Monday.,7.058892,125.5291,Cebuano,7.0,125.0
d,True, ayaw paka ulawi ang Ginoo,7.122502000000001,125.615695,0,7.0,125.0
d,True, I'm at Francisco Bangoy International Airport (DVO) in Davao City Davao Region https://t.co/AYS7EBaHCf,7.130191,125.645174,0,7.0,125.0
d,True, Ka age lang man pala kami ni sofia andresss,7.107742999999999,125.62396799999999,0,7.0,125.0
d,True, @JacobBenedicto: Another day of school and shooting comes to an end. Goodnight friends! \ud83d \udca4 #DLSU #StarCinema #PastTense #KIMXI,7.104849000000001,125.616727,0,7.0,125.0
d,True, @itstheQueenK asa naka naa nami dri,7.102917,125.63347900000001,0,7.0,125.0
d,True, God's amazing grace \u261d \ud83d \ude4f \ud83d \ude07 \ud83d \udc4d,7.038769,125.50778500000001,0,7.0,125.0
d,True, @ZHYRHYLLJOY may problema ka? Puso mo bay nalilito? Tweet mo nayan xD,7.152525,125.655348,Cebuano,7.0,125.0
d,True, @Alliumcaeruleum 1,7.060186999999999,125.57113000000001,0,7.0,125.0
d,True, Lunch by the beach! #aeco #collegeloves @ Paradise Beach Resort Samal Island. http://t.co/WtM9gAGJqK,7.102436999999999,125.663596,0,7.0,125.0
d,True, @TheBobOngQuote: Mistakes are meant for learning not repeating. #agree,7.034249000000001,125.496343,0,7.0,125.0
d,True, Brat,7.06395,125.609156,0,7.0,125.0
d,True, kanang taw nga grabe kaayo maka tabis nimo. Mu lugwa nana imong mata.,7.055700999999999,125.57396000000001,0,7.0,125.0
d,True, @chellosaidso *bae nimo,7.1279330000000005,125.656478,Cebuano,7.0,125.0
d,True, @kmpantoja: 11:11 DL pls kaayo! Please Lord! #Gahot,7.096547,125.617966,Cebuano,7.0,125.0
d,True, @GuavaPanda lol! Hahaha lahi ra pud na imoha frans,7.037012,125.512773,0,7.0,125.0
d,True, HAHAHAHAH juskolerd,7.054407,125.57198700000001,Cebuano,7.0,125.0
d,True, @IndayBanat: A negative mind will never give you a positive life.,7.055460000000001,125.60053400000001,0,7.0,125.0
d,True, #MasHAPPYKapag mag-greet si crush sayo \u2764 \ufe0f \ud83d \ude02 ,7.107664999999999,125.599744,Cebuano,7.0,125.0
d,True, Nothing....,7.077450999999999,125.60689199999999,0,7.0,125.0
d,True, Hangreewweehey,7.123195,125.61754499999999,0,7.0,125.0
d,True, Not a Family nor a Friend. #lugarlangsayellowbox,7.072694,125.60982800000001,Cebuano,7.0,125.0
d,True, Fkt juf na dysmenorrhea oy!,7.072518,125.61469199999999,Cebuano,7.0,125.0
d,True, Nasaan ka DJ \ud83d \ude02 \ud83d \ude02 \ud83d \ude02,7.071167,125.61508300000001,0,7.0,125.0
d,True, @KCBGanda tell me something i dont know,7.101586,125.511443,0,7.0,125.0
d,True, Goodnight \ud83c \udf83 \u00a9 http://t.co/9kWNQa6eLK,7.292249000000001,125.67567,0,7.0,125.0
d,True, @imVanAwesome hahahaha gago epinga nimo uy tudluan ang batag pakyo hahaha,7.104854,125.633719,0,7.0,125.0
d,True, Minghooooooy,7.134288000000001,125.6165,0,7.0,125.0
d,True, Di pa pala tau trending matwit nga saglit \n JOSHUAandJANE On ASAPStandout,7.117363,125.64709199999999,Tagalog,7.0,125.0
d,True, @itsEllaCruz: What a beautiful way to start my October! \ud83d \udc99 \ud83d \ude4f Thank You so much.,7.104849000000001,125.616727,0,7.0,125.0
d,True, Kristina Pimenova \ud83d \udc95 \ud83d \ude0d,7.034402,125.51017,0,7.0,125.0
d,True, @chachingcruz: gwapaha ni @Mecoooi uyyyy \ud83d \udc95 \ud83d \udc95 thanks yooooot hihihi \ue418 \ue418,7.072769999999999,125.61313899999999,0,7.0,125.0
d,True, Hi les. Pansinin mo nanan ako oh? \ud83d \udc4f @imlestergiri 2,7.101586,125.51144199999999,Cebuano,7.0,125.0
d,True, MESA \ud83c \udf74 ,7.09797,125.631511,0,7.0,125.0
d,True, @KCBGanda tae ang fail. hahahaha,7.101586,125.511443,Tagalog,7.0,125.0
d,True, Sulit ang pghulat haha \u2665,7.06929,125.61586299999999,0,7.0,125.0
d,True, diversional activities. #CompanyNurse #TPPHDavao #GoofyNurseOnDuty #WorkMode #icedWhiteChocolateMocha \u2026 http://t.co/FJB7E1RGHY,7.046232000000001,125.593507,0,7.0,125.0
d,True, All i want for christmas is Yu. Hahaha damoves ni ateng sa spcc \ud83d \ude02 \ud83d \ude02 \ud83d \ude02,7.076980000000001,125.62309199999999,Cebuano,7.0,125.0
d,True, @SKalylle Omg I miss you Kal! Let's hangout sometime alright?,7.0761449999999995,125.61734399999999,0,7.0,125.0
d,True, @mykataaan @melvinteves sorry \ud83d \ude02hahaaha,7.099481,125.60769199999999,0,7.0,125.0
d,True, @Marnlvs wla ko g apilan. Unsay sulod sa gm?,7.0738520000000005,125.61044299999999,0,7.0,125.0
d,True, @melvinteves @mykataaan sorry if naay relationship goals \ud83d \ude02,7.09951,125.60774199999999,Cebuano,7.0,125.0
d,True, Tuesday na birthday ni Teacher Rems. \ud83d \ude0a \ud83d \ude03,7.0811589999999995,125.61014399999999,Cebuano,7.0,125.0
d,True, @Jeeeeeybi nprobs,7.12228,125.61563899999999,0,7.0,125.0
d,True, Diffcal? Diffshit gurow,7.066539,125.612397,Cebuano,7.0,125.0
d,True, @diwatamooxx @xoxomeggy_ @Cloverust @kiimberlyme @JustineDee_ @loiselavarias \n #BetterCaption http://t.co/J5XbBLSDUL,7.086861,125.61793200000001,0,7.0,125.0
d,True, Make a wish TFIOS feels,7.0864270000000005,125.60695600000001,0,7.0,125.0
d,True, NagVL para matulog. #Kbye,7.069344,125.62095,Cebuano,7.0,125.0
d,True, Dikit dikit!,7.037013000000001,125.512772,0,7.0,125.0
d,True, Dad wala na ako moolah \ud83d \ude2d,7.0999289999999995,125.63095600000001,Cebuano,7.0,125.0
d,True, @fourtrisrune huhuhu yeahhh if only 1 year is 99% vacation 1% school lawl \ud83d \ude02,7.072952000000001,125.523307,0,7.0,125.0
d,True, Goodmorning http://t.co/CIj6pi5FEZ,7.115373,125.613997,0,7.0,125.0
d,True, Dad mahal ang books \ud83d \ude2d,7.099908,125.630969,Cebuano,7.0,125.0
d,True, Office registered me as a Juris Doctor so I'm guessing they aren't wrong... I think. Lol hahaha hello \u2026 http://t.co/5oMlhQpyjf,7.106366,125.650857,0,7.0,125.0
d,True, long time no open hahaha kay nag ask.fm man si jammie. ask kayo http://t.co/CA0LS6FEPD,7.058891,125.5291,Tagalog,7.0,125.0
d,True, @itsEllaCruz: Sino nasa Neverland? Tweet niyo ako kapag nakita niyo si Hook at si Peter Pan and the lost boys ha. \ud83d \ude0a,7.104849000000001,125.616727,Cebuano,7.0,125.0
d,True, Una sa lahat? Bat kagalit? Bat ka galit? Bat ka galit?,7.092486999999999,125.61808500000001,0,7.0,125.0
d,True, Amen \u261d (repost) http://t.co/KwxbfnKQME,7.076875,125.61653899999999,0,7.0,125.0
d,True, Think Then Talk,7.140102000000001,125.586726,0,7.0,125.0
d,True, ggo unta uy yawa ayaw ko paasahi \ud83d \ude2d \ud83d \ude2d \ud83d \ude2d \ud83d \ude2d \ud83d \ude2d \ud83d \ude2d \ud83d \ude2d,7.109209,125.49876,Cebuano,7.0,125.0
d,True, missed wearing bikinis \ud83d \udc59,7.089072,125.636328,0,7.0,125.0
d,True, @lancedeocampo why don't you tag her,7.089134,125.61930600000001,0,7.0,125.0
d,True, laughtrip with mother tita and cousin,7.12228,125.61563899999999,Cebuano,7.0,125.0
d,True, Christmas \ud83c \udf84 \ud83c \udf85 \ud83c \udf89 @ Hukad-Sm Lanang Premier http://t.co/JnZdQGYnKP,7.097955000000001,125.631432,Cebuano,7.0,125.0
d,True, Made in Candy! Cute. http://t.co/lpS78x9o6A ,7.072430000000001,125.61208,0,7.0,125.0
d,True, Follow meeee on aygeee : @jarveeese,7.1073949999999995,125.63479199999999,0,7.0,125.0
d,True, @Jeeeeeybi kailn mn?,7.122058,125.615582,0,7.0,125.0
d,True, Coz yesterday's Fave Color's day. Haha. Ew Pink. Ew Yellow. Nice Red! HAHA With @ahnika_zhan @23candypink http://t.co/VMn1yHO42A,7.072356,125.61282299999999,0,7.0,125.0
d,True, I always find you amazing,7.09362,125.633048,0,7.0,125.0
d,True, @yicklopez dili ata ko kadula pahulay sa ko,7.073321000000001,125.585606,0,7.0,125.0
d,True, Goodnight din be @AndalioLoisuuh \ud83d \ude18 Pray ah before you sleep. Mwahh \ud83d \udc8b See you soon!,7.105624000000001,125.61731999999999,Cebuano,7.0,125.0
d,True, Minute burger mu diha! @ Buhangin Davao City http://t.co/twDygRhVqq,7.1097660000000005,125.61138100000001,Cebuano,7.0,125.0
d,True, amnesia,7.075608,125.60812800000001,0,7.0,125.0
